"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"959","@LorettaLynch It's all well &amp; good to play accord'g to Hoyle unless ur deal'g w/ a lying SOB - hopefully u CIA is knows this.#Trump",FALSE,0,"LorettaLynch",2016-12-18 15:33:32,FALSE,NA,"810508301272289281","3290070855","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SDPacificBeach",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"
"960","@LorettaLynch CNN: Why do peep express themselves vitriolically"" cause that's how they win. U can nev defeat DTs till u realize that.#Trump",FALSE,0,"LorettaLynch",2016-12-18 15:32:35,FALSE,NA,"810508062138175492","3290070855","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SDPacificBeach",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"
"961","RT @Greg_Palast: ""In many key states, the number of people purged by #Crosscheck was much, much larger than #Trump’s margin of victory.” —…",FALSE,0,NA,2016-12-18 15:30:04,FALSE,NA,"810507429389602820",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WillCyn611",1431,TRUE,FALSE,NA,NA,"British Columbia, Canada","en","http://pbs.twimg.com/profile_images/802906104963289088/jIOCpfyl_normal.jpg"
"962","RT @Greg_Palast: There's zero doubt that #Trump lost #Michigan — and not by a small margin! https://t.co/DVriNODYOw
#RecountMI #HamiltonEle…",FALSE,0,NA,2016-12-18 15:29:39,FALSE,NA,"810507323475197952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandee0802",771,TRUE,FALSE,NA,NA,"Earth...","en","http://pbs.twimg.com/profile_images/809620251004600320/81t8BUrf_normal.jpg"
"963","RT @TheAdvocateMag: .@HRW fellow @ryanthoreson offers steps the #Trump administration can take to keep #LGBT students safe: https://t.co/8R…",FALSE,0,NA,2016-12-18 15:29:28,FALSE,NA,"810507278696742916",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdrianSagra1",23,TRUE,FALSE,NA,NA," Gran Canaria. Spain.","es","http://pbs.twimg.com/profile_images/759736041611808770/SoW-_fFZ_normal.jpg"
"964","RT @Greg_Palast: There's zero doubt that #Trump lost #Michigan — and not by a small margin! https://t.co/DVriNODYOw
#RecountMI #HamiltonEle…",FALSE,0,NA,2016-12-18 15:25:15,FALSE,NA,"810506218821349379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","squidpeople",771,TRUE,FALSE,NA,NA,"somewhere","en","http://pbs.twimg.com/profile_images/687723572349947904/2vBPNZXI_normal.jpg"
"965","RT @Greg_Palast: ""In many key states, the number of people purged by #Crosscheck was much, much larger than #Trump’s margin of victory.” —…",FALSE,0,NA,2016-12-18 15:23:11,FALSE,NA,"810505697939038208",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","Valkysas",1431,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/472137758580830208/CSGKyxAx_normal.jpeg"
"966","RT @Greg_Palast: There's zero doubt that #Trump lost #Michigan — and not by a small margin! https://t.co/DVriNODYOw
#RecountMI #HamiltonEle…",FALSE,0,NA,2016-12-18 15:17:56,FALSE,NA,"810504378390036480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","efi2nr",771,TRUE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/661021182012080128/dVLidLKY_normal.jpg"
"967","@jaketapper DT is lov'g this, he's leader of billionaires club - the people he wants approval from the most &amp; who he relates to.#Trump",FALSE,0,"jaketapper",2016-12-18 15:17:38,FALSE,NA,"810504299881054208","14529929","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SDPacificBeach",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"
"968","@jaketapper Billionaire friends r all seating up in the tower w/DT laughing their butts off &amp; he's loving the attn. Jokes on us.#Trump",FALSE,0,"jaketapper",2016-12-18 15:16:08,FALSE,NA,"810503922053955584","14529929","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SDPacificBeach",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"
"969","@DavidSusman @HilaryJHendel @PsychCentral Absolutely. Speak the #truth that #trump is cray! #TheResistance",FALSE,1,"DavidSusman",2016-12-18 15:14:42,FALSE,"648291260076310528","810503563541495808","403107114","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CMaddenMFT",1,FALSE,FALSE,NA,NA,"Burbank, CA","en","http://pbs.twimg.com/profile_images/802954804322451456/mk-iHVWH_normal.jpg"
"970","RT @Greg_Palast: ""In many key states, the number of people purged by #Crosscheck was much, much larger than #Trump’s margin of victory.” —…",FALSE,0,NA,2016-12-18 15:14:09,FALSE,NA,"810503424022376449",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jtroius",1431,TRUE,FALSE,NA,NA,"Illinois, USA","en","http://pbs.twimg.com/profile_images/803406425540136960/SPcByMuk_normal.jpg"
"971","Burn the house down #TRUMP 

#caring https://t.co/oBrNAFJeIh",FALSE,0,NA,2016-12-18 15:14:04,FALSE,NA,"810503405391192064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrawlingTroll",0,FALSE,FALSE,NA,NA,"Santa Monica, CA","en","http://pbs.twimg.com/profile_images/805522341841215490/BmzvuqPf_normal.jpg"
"972","RT @Greg_Palast: ""In many key states, the number of people purged by #Crosscheck was much, much larger than #Trump’s margin of victory.” —…",FALSE,0,NA,2016-12-18 15:11:55,FALSE,NA,"810502861062807552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PelDrell",1431,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/688194506341023745/0rPRLLmz_normal.jpg"
"973","#TRUMP Misspelled tweets get ridiculed - not #HillaryClinton lying ""c"" stands for classified? or playing dumb ""you… https://t.co/dCi5TDuXia",FALSE,0,NA,2016-12-18 15:10:04,TRUE,NA,"810502395474116609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrawlingTroll",0,FALSE,FALSE,NA,NA,"Santa Monica, CA","en","http://pbs.twimg.com/profile_images/805522341841215490/BmzvuqPf_normal.jpg"
"974","RT @Greg_Palast: ""In many key states, the number of people purged by #Crosscheck was much, much larger than #Trump’s margin of victory.” —…",FALSE,0,NA,2016-12-18 15:09:00,FALSE,NA,"810502130083708928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Linda_McCauley",1431,TRUE,FALSE,NA,NA,"TriCoastal","en","http://pbs.twimg.com/profile_images/615160725896454145/xNILyWJs_normal.jpg"
"975","I’m a #scientist who has gotten #deaththreats. I #fear what may happen under #Trump | @ElectoralCollge  https://t.co/jZUDdSLFNF",FALSE,0,NA,2016-12-18 15:08:10,FALSE,NA,"810501917604384768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katieschwartz",1,FALSE,FALSE,NA,NA,"Los Angeles","en","http://pbs.twimg.com/profile_images/662835381381951488/Th95TNm2_normal.jpg"
"976","RT @CrabDiving: Kremlin denies diddling with our #election. #Trump gets douche-card punched. BIG-TIME Download Thurs #podcast https://t.co/…",FALSE,0,NA,2016-12-18 15:06:41,FALSE,NA,"810501544038858752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eykis",1,TRUE,FALSE,NA,NA,"Music City, USA - NashVegas","en","http://pbs.twimg.com/profile_images/788903432052625409/At-_hhoC_normal.jpg"
"977","RT @Greg_Palast: ""In many key states, the number of people purged by #Crosscheck was much, much larger than #Trump’s margin of victory.” —…",FALSE,0,NA,2016-12-18 15:06:31,FALSE,NA,"810501505069547520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kenm77",1431,TRUE,FALSE,NA,NA,"Shrewsbury, MA  USA","en","http://pbs.twimg.com/profile_images/701432792190754817/VqYpzpa4_normal.jpg"
"978","The latest My Influencers Daily! https://t.co/374CvaqRcU #trump #infosec",FALSE,0,NA,2016-12-18 15:06:23,FALSE,NA,"810501470873387009",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","aflyonthewall",0,FALSE,FALSE,NA,NA,"Orange County, CA","en","http://pbs.twimg.com/profile_images/657155354/41758e9c255c3128_bigger_normal.jpg"
